,us_states,industry,2019_jobs,2020_jobs,2021_jobs
5422,Utah,  Government and government enterprises ,267225.0,266289.0,270834.0
5423,Utah,   Federal civilian ,37297.0,39372.0,39340.0
5424,Utah,   Military ,17022.0,16949.0,16959.0
5425,Utah,   State and local ,212906.0,209968.0,214535.0
5426,Utah,    State government ,83467.0,84941.0,85707.0
5427,Utah,    Local government ,129439.0,125027.0,128828.0
5428,Vermont,Total employment (number of jobs) ,433602.0,409390.0,420288.0
5429,Vermont, Wage and salary employment ,328887.0,300255.0,308827.0
5430,Vermont, Proprietors employment ,104715.0,109135.0,111461.0
5431,Vermont,  Farm proprietors employment ,6439.0,6434.0,6438.0
5432,Vermont,  Nonfarm proprietors employment 2/,98276.0,102701.0,105023.0
5433,Vermont, Farm employment ,9316.0,9182.0,9255.0
5434,Vermont, Nonfarm employment ,424286.0,400208.0,411033.0
5435,Vermont,  Private nonfarm employment ,366644.0,345159.0,356297.0
5436,Vermont,"   Forestry, fishing, and related activities ",3360.0,3415.0,3397.0
5437,Vermont,    Forestry and logging ,1360.0,1361.0,1390.0
5438,Vermont,"    Fishing, hunting and trapping ",119.0,144.0,146.0
5439,Vermont,    Support activities for agriculture and forestry ,1881.0,1910.0,1861.0
5440,Vermont,"   Mining, quarrying, and oil and gas extraction ",993.0,1069.0,1050.0
5441,Vermont,    Oil and gas extraction ,151.0,163.0,151.0
5442,Vermont,    Mining (except oil and gas) ,,,
5443,Vermont,    Support activities for mining ,,,
5444,Vermont,   Utilities ,1537.0,1528.0,1590.0
5445,Vermont,   Construction ,28123.0,27883.0,29344.0
5446,Vermont,    Construction of buildings ,7301.0,7323.0,7796.0
5447,Vermont,    Heavy and civil engineering construction ,1777.0,1731.0,1798.0
5448,Vermont,    Specialty trade contractors ,19045.0,18829.0,19750.0
5449,Vermont,   Manufacturing ,33609.0,31722.0,32153.0
5450,Vermont,    Durable goods manufacturing ,20525.0,19103.0,19183.0
5451,Vermont,     Wood product manufacturing ,1892.0,1818.0,1858.0
5452,Vermont,     Nonmetallic mineral product manufacturing ,1848.0,1678.0,1780.0
5453,Vermont,     Primary metal manufacturing ,,,
5454,Vermont,     Fabricated metal product manufacturing ,2052.0,1931.0,1985.0
5455,Vermont,     Machinery manufacturing ,2860.0,2681.0,2626.0
5456,Vermont,     Computer and electronic product manufacturing ,4813.0,4404.0,4225.0
5457,Vermont,"     Electrical equipment, appliance, and component manufacturing ",1165.0,1092.0,1071.0
5458,Vermont,"     Motor vehicles, bodies and trailers, and parts manufacturing ",,,
5459,Vermont,     Other transportation equipment manufacturing ,1549.0,1465.0,1434.0
5460,Vermont,     Furniture and related product manufacturing ,1494.0,1347.0,1455.0
5461,Vermont,     Miscellaneous manufacturing ,2168.0,2131.0,2206.0
5462,Vermont,    Nondurable goods manufacturing ,13084.0,12619.0,12970.0
5463,Vermont,     Food manufacturing ,6226.0,6132.0,6244.0
5464,Vermont,     Beverage and tobacco product manufacturing ,1217.0,1051.0,1224.0
5465,Vermont,     Textile mills ,176.0,164.0,148.0
5466,Vermont,     Textile product mills ,,108.0,
5467,Vermont,     Apparel manufacturing ,584.0,596.0,719.0
5468,Vermont,     Leather and allied product manufacturing ,,,
5469,Vermont,     Paper manufacturing ,694.0,657.0,631.0
5470,Vermont,     Printing and related support activities ,1152.0,1018.0,1001.0
5471,Vermont,     Petroleum and coal products manufacturing ,65.0,,66.0
5472,Vermont,     Chemical manufacturing ,1520.0,1511.0,1536.0
5473,Vermont,     Plastics and rubber products manufacturing ,1257.0,1233.0,1207.0
5474,Vermont,   Wholesale trade ,10337.0,9967.0,9871.0
5475,Vermont,   Retail trade ,45323.0,43039.0,44508.0
5476,Vermont,    Motor vehicle and parts dealers ,5715.0,5139.0,5286.0
5477,Vermont,    Furniture and home furnishings stores ,1018.0,890.0,931.0
5478,Vermont,    Electronics and appliance stores ,635.0,564.0,538.0
5479,Vermont,    Building material and garden equipment and supplies dealers ,3736.0,3727.0,3959.0
5480,Vermont,    Food and beverage stores ,10340.0,9934.0,10105.0
5481,Vermont,    Health and personal care stores ,2086.0,1936.0,1974.0
5482,Vermont,    Gasoline stations ,3907.0,3663.0,3539.0
5483,Vermont,    Clothing and clothing accessories stores ,2259.0,1746.0,1834.0
5484,Vermont,"    Sporting goods, hobby, musical instrument, and book stores ",2305.0,2160.0,2406.0
5485,Vermont,    General merchandise stores ,3266.0,3132.0,3267.0
5486,Vermont,    Miscellaneous store retailers ,4527.0,4164.0,4456.0
5487,Vermont,    Nonstore retailers ,5529.0,5984.0,6213.0
5488,Vermont,   Transportation and warehousing ,9656.0,9333.0,9714.0
5489,Vermont,    Air transportation ,149.0,141.0,124.0
5490,Vermont,    Rail transportation ,179.0,178.0,170.0
5491,Vermont,    Water transportation ,,,
5492,Vermont,    Truck transportation ,2949.0,2787.0,2801.0
5493,Vermont,    Transit and ground passenger transportation ,2356.0,1968.0,2021.0
5494,Vermont,    Pipeline transportation ,,,
5495,Vermont,    Scenic and sightseeing transportation ,,,78.0
5496,Vermont,    Support activities for transportation ,611.0,597.0,593.0
5497,Vermont,    Couriers and messengers ,1637.0,2167.0,2444.0
5498,Vermont,    Warehousing and storage ,1597.0,1332.0,1399.0
5499,Vermont,   Information ,5745.0,5425.0,5427.0
5500,Vermont,    Publishing industries (except Internet) ,2371.0,2214.0,2214.0
5501,Vermont,    Motion picture and sound recording industries ,543.0,430.0,470.0
5502,Vermont,    Broadcasting (except Internet) ,741.0,721.0,681.0
5503,Vermont,    Internet publishing and broadcasting 3/,,,
5504,Vermont,    Telecommunications ,1052.0,1039.0,998.0
5505,Vermont,"    Data processing, hosting, and related services ",525.0,522.0,508.0
5506,Vermont,    Other information services 3/,513.0,499.0,556.0
5507,Vermont,   Finance and insurance ,14080.0,15005.0,15039.0
5508,Vermont,    Monetary Authorities-central bank ,0.0,0.0,0.0
5509,Vermont,    Credit intermediation and related activities ,4370.0,4481.0,
5510,Vermont,"    Securities, commodity contracts, and other financial investments and related activities ",4038.0,4769.0,5137.0
5511,Vermont,    Insurance carriers and related activities ,5197.0,5080.0,4705.0
5512,Vermont,"    Funds, trusts, and other financial vehicles ",475.0,675.0,
5513,Vermont,   Real estate and rental and leasing ,15724.0,17027.0,17568.0
5514,Vermont,    Real estate ,14458.0,15939.0,16519.0
5515,Vermont,    Rental and leasing services ,1238.0,1060.0,1024.0
5516,Vermont,    Lessors of nonfinancial intangible assets (except copyrighted works) ,28.0,28.0,25.0
5517,Vermont,"   Professional, scientific, and technical services ",27816.0,28135.0,29058.0
5518,Vermont,   Management of companies and enterprises ,2275.0,2378.0,2376.0
5519,Vermont,   Administrative and support and waste management and remediation services ,19192.0,18202.0,19019.0
5520,Vermont,    Administrative and support services ,17955.0,16982.0,17827.0
5521,Vermont,    Waste management and remediation services ,1237.0,1220.0,1192.0
5522,Vermont,   Educational services ,18548.0,16891.0,17621.0
5523,Vermont,   Health care and social assistance ,59937.0,57045.0,57340.0
5524,Vermont,    Ambulatory health care services ,21640.0,20894.0,21563.0
5525,Vermont,    Hospitals ,14668.0,14106.0,14091.0
5526,Vermont,    Nursing and residential care facilities ,7542.0,7336.0,6953.0
5527,Vermont,    Social assistance ,16087.0,14709.0,14733.0
5528,Vermont,"   Arts, entertainment, and recreation ",11943.0,10625.0,11314.0
5529,Vermont,"    Performing arts, spectator sports, and related industries ",7449.0,7025.0,7302.0
5530,Vermont,"    Museums, historical sites, and similar institutions ",600.0,459.0,545.0
5531,Vermont,"    Amusement, gambling, and recreation industries ",3894.0,3141.0,3467.0
5532,Vermont,   Accommodation and food services ,36291.0,26204.0,29413.0
5533,Vermont,    Accommodation ,13641.0,9356.0,10395.0
5534,Vermont,    Food services and drinking places ,22650.0,16848.0,19018.0
5535,Vermont,   Other services (except government and government enterprises) ,22155.0,20266.0,20495.0
5536,Vermont,    Repair and maintenance ,5641.0,5403.0,5488.0
5537,Vermont,    Personal and laundry services ,6795.0,6260.0,6410.0
5538,Vermont,"    Religious, grantmaking, civic, professional, and similar organizations ",5987.0,5458.0,5420.0
5539,Vermont,    Private households ,3732.0,3145.0,3177.0
5540,Vermont,  Government and government enterprises ,57642.0,55049.0,54736.0
5541,Vermont,   Federal civilian ,7157.0,7375.0,6950.0
5542,Vermont,   Military ,3763.0,3772.0,3702.0
5543,Vermont,   State and local ,46722.0,43902.0,44084.0
5544,Vermont,    State government ,16572.0,15841.0,15421.0
5545,Vermont,    Local government ,30150.0,28061.0,28663.0
5546,Virginia,Total employment (number of jobs) ,5329887.0,5224997.0,5350774.0
5547,Virginia, Wage and salary employment ,4241699.0,4033051.0,4128556.0
5548,Virginia, Proprietors employment ,1088188.0,1191946.0,1222218.0
5549,Virginia,  Farm proprietors employment ,37358.0,37246.0,36563.0
5550,Virginia,  Nonfarm proprietors employment 2/,1050830.0,1154700.0,1185655.0
5551,Virginia, Farm employment ,46598.0,45466.0,45093.0
5552,Virginia, Nonfarm employment ,5283289.0,5179531.0,5305681.0
5553,Virginia,  Private nonfarm employment ,4406523.0,4324822.0,4448564.0
5554,Virginia,"   Forestry, fishing, and related activities ",13403.0,13467.0,13275.0
5555,Virginia,    Forestry and logging ,3860.0,3710.0,3704.0
5556,Virginia,"    Fishing, hunting and trapping ",2229.0,2164.0,2172.0
5557,Virginia,    Support activities for agriculture and forestry ,7314.0,7593.0,7399.0
5558,Virginia,"   Mining, quarrying, and oil and gas extraction ",9489.0,8517.0,8339.0
5559,Virginia,    Oil and gas extraction ,2701.0,2456.0,2310.0
5560,Virginia,    Mining (except oil and gas) ,5803.0,5167.0,5177.0
5561,Virginia,    Support activities for mining ,985.0,894.0,852.0
5562,Virginia,   Utilities ,11520.0,11672.0,11584.0
5563,Virginia,   Construction ,295766.0,310670.0,319345.0
5564,Virginia,    Construction of buildings ,64558.0,69707.0,72744.0
5565,Virginia,    Heavy and civil engineering construction ,33545.0,34005.0,34925.0
5566,Virginia,    Specialty trade contractors ,197663.0,206958.0,211676.0
5567,Virginia,   Manufacturing ,256967.0,248197.0,251456.0
5568,Virginia,    Durable goods manufacturing ,150728.0,145784.0,147443.0
5569,Virginia,     Wood product manufacturing ,14730.0,14574.0,14741.0
5570,Virginia,     Nonmetallic mineral product manufacturing ,9323.0,9168.0,9123.0
5571,Virginia,     Primary metal manufacturing ,4019.0,3928.0,4102.0
5572,Virginia,     Fabricated metal product manufacturing ,18757.0,18503.0,18989.0
5573,Virginia,     Machinery manufacturing ,14835.0,14337.0,14260.0
5574,Virginia,     Computer and electronic product manufacturing ,13520.0,13781.0,12988.0
5575,Virginia,"     Electrical equipment, appliance, and component manufacturing ",8500.0,7903.0,8026.0
5576,Virginia,"     Motor vehicles, bodies and trailers, and parts manufacturing ",,,12323.0
5577,Virginia,     Other transportation equipment manufacturing ,,,33060.0
5578,Virginia,     Furniture and related product manufacturing ,10290.0,9151.0,9703.0
5579,Virginia,     Miscellaneous manufacturing ,10409.0,10091.0,10128.0
5580,Virginia,    Nondurable goods manufacturing ,106239.0,102413.0,104013.0
5581,Virginia,     Food manufacturing ,33396.0,32540.0,33079.0
5582,Virginia,     Beverage and tobacco product manufacturing ,11338.0,10855.0,12049.0
5583,Virginia,     Textile mills ,3461.0,3089.0,3109.0
5584,Virginia,     Textile product mills ,3151.0,2973.0,2754.0
5585,Virginia,     Apparel manufacturing ,2015.0,2039.0,2163.0
5586,Virginia,     Leather and allied product manufacturing ,396.0,415.0,404.0
5587,Virginia,     Paper manufacturing ,8532.0,8076.0,7933.0
5588,Virginia,     Printing and related support activities ,10824.0,9787.0,9302.0
5589,Virginia,     Petroleum and coal products manufacturing ,1162.0,1113.0,1055.0
5590,Virginia,     Chemical manufacturing ,16185.0,16206.0,16108.0
5591,Virginia,     Plastics and rubber products manufacturing ,15779.0,15320.0,16057.0
5592,Virginia,   Wholesale trade ,120860.0,118522.0,120479.0
5593,Virginia,   Retail trade ,484722.0,487580.0,504271.0
5594,Virginia,    Motor vehicle and parts dealers ,59545.0,57953.0,58754.0
5595,Virginia,    Furniture and home furnishings stores ,14136.0,12430.0,13340.0
5596,Virginia,    Electronics and appliance stores ,12441.0,12140.0,11713.0
5597,Virginia,    Building material and garden equipment and supplies dealers ,33678.0,35686.0,36675.0
5598,Virginia,    Food and beverage stores ,82852.0,86038.0,88434.0
5599,Virginia,    Health and personal care stores ,28701.0,27199.0,28510.0
5600,Virginia,    Gasoline stations ,29369.0,28569.0,28040.0
5601,Virginia,    Clothing and clothing accessories stores ,35044.0,28124.0,30457.0
5602,Virginia,"    Sporting goods, hobby, musical instrument, and book stores ",18205.0,16867.0,18564.0
5603,Virginia,    General merchandise stores ,84839.0,81839.0,84185.0
5604,Virginia,    Miscellaneous store retailers ,38812.0,41143.0,43388.0
5605,Virginia,    Nonstore retailers ,47100.0,59592.0,62211.0
5606,Virginia,   Transportation and warehousing ,222018.0,241143.0,253275.0
5607,Virginia,    Air transportation ,14847.0,13086.0,12851.0
5608,Virginia,    Rail transportation ,,,
5609,Virginia,    Water transportation ,1473.0,1507.0,1499.0
5610,Virginia,    Truck transportation ,46139.0,45671.0,46340.0
5611,Virginia,    Transit and ground passenger transportation ,64545.0,58802.0,57335.0
5612,Virginia,    Pipeline transportation ,442.0,449.0,349.0
5613,Virginia,    Scenic and sightseeing transportation ,701.0,,554.0
5614,Virginia,    Support activities for transportation ,20962.0,18669.0,19771.0
5615,Virginia,    Couriers and messengers ,,65633.0,
5616,Virginia,    Warehousing and storage ,30145.0,33587.0,36099.0
5617,Virginia,   Information ,82555.0,80851.0,81584.0
5618,Virginia,    Publishing industries (except Internet) ,18539.0,18320.0,18541.0
5619,Virginia,    Motion picture and sound recording industries ,7617.0,5205.0,5853.0
5620,Virginia,    Broadcasting (except Internet) ,9068.0,8780.0,8498.0
5621,Virginia,    Internet publishing and broadcasting 3/,,,
5622,Virginia,    Telecommunications ,25793.0,25494.0,24667.0
5623,Virginia,"    Data processing, hosting, and related services ",15726.0,16879.0,17377.0
5624,Virginia,    Other information services 3/,5812.0,6173.0,6648.0
5625,Virginia,   Finance and insurance ,228605.0,245628.0,250126.0
5626,Virginia,    Monetary Authorities-central bank ,,,
5627,Virginia,    Credit intermediation and related activities ,77806.0,79410.0,79261.0
5628,Virginia,"    Securities, commodity contracts, and other financial investments and related activities ",66072.0,78292.0,84408.0
5629,Virginia,    Insurance carriers and related activities ,75146.0,76153.0,73842.0
5630,Virginia,"    Funds, trusts, and other financial vehicles ",,,
5631,Virginia,   Real estate and rental and leasing ,229740.0,245460.0,252092.0
5632,Virginia,    Real estate ,214132.0,231623.0,238272.0
5633,Virginia,    Rental and leasing services ,15195.0,13436.0,13432.0
5634,Virginia,    Lessors of nonfinancial intangible assets (except copyrighted works) ,413.0,401.0,388.0
